"","immune","endo","fibro","classic","basal"
"SIL1",0,0,0,0,0.359936234821816
"MATR3",1.0769573856051,0,0,0.769622812586875,1.27614779674699
"PAIP2",0,0.506954477869879,0.681336740933402,0,0.413056534197514
"ECSCR",0,1.30142150013186,0,0,0
"TMEM173",0,0.751585708883624,0,0,0
"UBE2D2",0,0.582088283699259,0.600341378055505,0.563968666099617,0.805106569602683
"PURA",0,0,0,0,0.231082423107142
"CYSTM1",0,0.783416445498624,0.97529077168177,1.25042425106463,0
"PFDN1",0,0,0,0,0.492508305376861
"HBEGF",0,0,0,0,0.384566349631986
"SRA1",0,0,0,0,0.498167555914572
"NDUFA2",0,0.617684244005195,0.859912906271893,0.776467882122891,0.833446445666885
"IK",0,0,0,0.460035077401999,0.832828870240803
"ZMAT2",0,0,0,0.391503203334415,0.805106569602683
"TAF7",0.781989955921532,0,0,0.883372274215289,1.41623798386409
"DIAPH1",1.05633808448769,0,0,0.529175809025135,1.11223559375359
"PCDH1",0,0,0,0,0.825290859440386
"NDFIP1",0,0.428476478461831,0.725249538559405,0.696219699940989,0.756485300948398
"NR3C1",0,0,0,0,0.401766292794707
"YIPF5",0,0,0,0,0.526701156658577
"LARS",0,0,0,0,0.852203964516949
"RBM27",0,0,0,0,0.829165469897672
"TCERG1",0,0,0,0,0.560560277766507
"SPINK1",0,0.686385402376681,0.534751530651579,1.87573698022674,0
"CSNK1A1",0,0.823386658723947,0.540284326587401,0.888091778099666,1.28162037328437
"PDGFRB",0,0,1.53693555519948,0,0
"TCOF1",0,0,0,0,0.652107719447976
"CD74",3.37719642044345,3.39414472375997,1.25434368878072,1.93547110529652,1.4660807111218
"RPS14",3.09903184339179,3.32060322887298,3.44652768339911,3.0054291759407,3.32985811886247
"SYNPO",0,1.01171628761354,0,0,0
"RBM22",0,0,0,0,0.314043462043532
"GPX3",0,0,0.783905760421602,0,0
"TNIP1",0,0,0,0.660048115579173,0.826012176798491
"ANXA6",0,0,0.852287547410591,0,0
"GM2A",0,0,0,0,0.501149816060686
"SPARC",0,2.45627615975943,3.01043122769647,0,0
"ATOX1",0,0.987598057392416,0.981872306394273,0,0.192386211898337
"G3BP1",0,0,0,0.493364484599143,1.07301650392516
"LARP1",0,0,0,0.677653947745169,1.26327831249489
"CLINT1",0,0,0,0.790678466487031,0.870922576205968
"RNF145",0,0,0,0.35647821700452,0.64775473677543
"TTC1",0,0,0,0,0.526701156658577
"SLU7",0,0,0,0,0.715524797099931
"MAT2B",0,0,0,0,0.349511872251605
"RARS",0,0,0,0,0.775548698398691
"DOCK2",0.305081195863857,0,0,0,0
"LCP2",1.12292378377019,0,0,0,0
"NPM1",0.975444656478561,1.64027166985826,1.97394064742801,1.40609776839628,1.50275654657841
"STK10",0.623529716815566,0,0,0,0
"DUSP1",1.56160773930319,2.20343582032154,1.52493732112245,0.706771086401397,0.615525833004043
"ERGIC1",0,0,0,0.285922146595184,0.458136655739465
"ATP6V0E1",1.25089112668096,1.3941839555524,1.46890691996201,1.2650793635715,1.16526569642801
"BOD1",0,0,0,0,0.349511872251605
"KIAA1191",0,0,0,0,0.67953086596035
"HIGD2A",0,0,0.768970844602676,0.649978743370322,0.51426242233731
"CLTB",0,0,0.699469215515972,1.12999647884485,0.909622982135151
"FAF2",0,0,0,0,0.72357771912659
"NSD1",0,0,0,0,0.828256749591384
"PRELID1",0,0.56378928212089,0.764833559276339,0.821954213259044,0.999540463985972
"LMAN2",0,0,0.712865502154483,1.01574627366703,1.21452274887705
"PDLIM7",0,0,0.707656513795931,0,0.208248363659353
"TMED9",0.589927993343462,0.809825600495318,1.02267641815842,1.05793156344622,1.16458276466842
"NHP2",0,0,0.488398530573501,0.527384450600529,0.829165469897672
"HNRNPAB",0,0,0,0.609545997945276,1.08041568761965
"RUFY1",0,0,0,0,0.35393635795615
"HNRNPH1",0.766740405185958,0.86567780393309,0,0.740925946450548,0.914628959483867
"CANX",1.61683879892166,1.04371857203359,0.879766945114593,1.7109635034613,2.7152237596727
"MGAT4B",0,0,0,0.375264746095321,0.720529038055004
"SQSTM1",1.01610895224401,0.943691121139611,1.07812343270366,1.4406915904667,1.50748278369276
"TBC1D9B",0,0,0,0,0.657102981703826
"GNB2L1",2.64227349292974,2.49682171813349,2.66841697761854,2.43726726633981,2.94795108529198
"FOXQ1",0,0,0,0,0.243619100401801
"SERPINB1",0,0,0,0.809770856078465,0.883261264984519
"SERPINB6",0,0.769264449396845,0,0.575437122778088,0.615525833004043
"PRPF4B",0,0,0,0,0.679626841362466
"SSR1",0.914823248344603,0,0,0.389797804698944,0.866837328821053
"DSP",0,0,0,0.97777963446818,2.21157459936603
"TMEM14C",0,0.601942593086902,0.934412473564369,0.443942812366345,0.494080958575941
"NEDD9",0,1.08509869182233,0,0,0
"NOL7",0,0,0,0,0.526701156658577
"DEK",1.07958091183634,0.724481219307739,0.751627593682319,0.803605123014191,1.06175181676558
"SOX4",0,0,0,0.820540992509744,0.932304765192309
"C6orf62",0.715738541711769,0,0,0,0.719365667535453
"HIST1H1C",0,0,0,0.342233620092067,0
"HIST1H2BK",0,0,0,0.328654247416086,0.596889458576281
"HLA-F",1.16861732468495,0.697235264897272,0,0.481964697270433,0
"HLA-A",3.2594711842666,3.15193994820776,2.30025060489747,2.76971066169989,2.54300530318174
"TRIM26",0,0,0,0,0.481479675361514
"HLA-E",3.11306949192439,2.63547254931535,0.979996789926386,1.65986122974568,1.61178871759855
"ABCF1",0,0,0,0,0.745192848278161
"MRPS18B",0,0,0,0,0.631658659918067
"PPP1R18",0.760194792242896,0,0,0,0
"TUBB",1.08273477365012,1.21788923332478,1.58293390400413,0.884790091006037,1.29227967070889
"FLOT1",0,0.995048830605847,0,0.576584051598771,0.697576420738449
"IER3",0,0,0,0.73057985184731,0.697576420738449
"DDR1",0,0,0,0.694413473957331,0.776675792619907
"HLA-C",2.98419245864782,2.83658327137504,2.08152096349317,2.30641340836122,2.23392711245857
"HLA-B",3.88685453284159,3.33652260426553,2.32642763451516,2.82829861646112,2.61492888427982
"BAG6",0,0,0,0,0.524518838347815
"CSNK2B",0,0.43338743170618,0.807611880416319,0.489184738796547,0.631658659918067
"CLIC1",1.06860486389411,1.71456416388162,1.59751932339543,1.5850393109723,0.899928763654897
"HSPA1A",0,0,0,0.697779164696017,0.498167555914572
"HSPA1B",0,0,0,0,0.375433561858414
"C6orf48",0,0,1.127858466682,0.470368688986067,0.39640819654913
"SLC44A4",0,0,0,0.708689106133501,0
"NELFE",0,0,0,0,0.614403860961253
"NOTCH4",0,1.16602555920478,0,0,0
"HLA-DRA",2.65149611519828,2.0292389036606,0.601402338824197,0.929511996847159,1.04351000157875
"HLA-DRB1",2.4097979952674,2.0669285874391,0,0.851985528404743,0.832784794731091
"HLA-DQB1",1.07453825681622,0,0,0,0
"PSMB8",0.873989731395363,0.849635707334633,0,0.756360380879298,0.756485300948398
"PSMB9",0.999052435234559,0.955341542114207,0,0.483010317328777,0.631462815267383
"TAP1",0,0,0,0,0.565655156858703
"BRD2",1.51759748953085,0,0,0.768917600054958,1.45063895424497
"HLA-DPA1",2.17825167619975,1.36797778866501,0,0,0
"HLA-DPB1",2.03456657545104,1.24381883263664,0,0,0
"SLC39A7",0,0,0,0,0.601476032936875
"RPS18",2.47149278491091,3.59602907050672,3.78695694378176,2.69276672445768,2.22951031055442
"RGL2",0,0,0,0,0.314043462043532
"TAPBP",1.23219765220233,0.629041096384728,0,0.847679175944293,1.06175181676558
"CUTA",0,0.559308429029971,1.11136362869224,0.930816817533668,0.809391632823088
"ITPR3",0,0,0,0,0.561206125894989
"HMGA1",0,0,0,0.932468262058441,1.34472930956588
"NUDT3",0,0,0,0,0.349511872251605
"RPS10",0,2.18670702222941,2.4044905581584,0.788004935065862,0
"C6orf106",0,0,0,0,0.615525833004043
"SNRPC",0,0,0,0.424460105423083,0.623409275797992
"RPL10A",1.9284579948231,2.51317543074897,2.94426373318368,1.87260324880686,1.82055969148985
"FKBP5",0.729867913106367,0,0,0,0.413056534197514
"SRPK1",0,0,0,0,0.643140230923982
"SRSF3",1.1614828443021,1.26444723538301,1.1514787191581,0.936421314574655,1.076362109508
"CDKN1A",0,0.611922082962344,0,0,0
"MTCH1",0,0.502023325044879,0.597642748164832,0.747456869453948,1.04921274844067
"GLO1",0,0,0,0,0.560560277766507
"MRPS10",0,0,0,0,0.342333536371204
"RPL7L1",0,0,0,0,0.56954332269584
"CNPY3",0.732606821241411,0,0,0,0.422875000430906
"MEA1",0,0,0,0,0.715524797099931
"DNPH1",0,0,0,0,0.501149816060686
"YIPF3",0,0,0,0.283891398580963,0.384566349631986
"MRPS18A",0,0,0,0,0.342333536371204
"VEGFA",0,0,0,0.511747320109301,0.643140230923982
"MRPL14",0,0,0,0.448398871328853,0.614403860961253
"HSP90AB1",2.02252417882334,1.91310498465226,1.81947639683163,2.28860214224157,2.95904598045188
"CDC5L",0,0,0,0,0.526701156658577
"GPR116",0,0.61497901783051,0,0,0
"TNFRSF21",0,0,0,0.328976698502727,1.00538237436446
"CD2AP",0,0,0,0.676831818820313,0.615525833004043
"DST",0,0,0,1.06778185900531,1.58771674681495
"PTP4A1",0,0,0,0.346976071205112,0.527421342895668
"PHF3",0.508807138006833,0,0,0,0.88512403361823
"EEF1A1",2.34720129882205,3.8632411723313,4.11066717944391,2.42911673652083,2.04966865732773
"CD109",0,0,0,0,1.23807841681245
"COX7A2",1.02165124753198,1.5436495945818,1.66276752493233,1.46307347700233,1.34020170213404
"TMEM30A",0,0,0,0.294251856106225,0.761500614729929
"SENP6",0,0,0,0,0.56954332269584
"MYO6",0,0,0,0.674649708513683,0.498167555914572
"PHIP",0,0,0,0,0.722813028464802
"HMGN3",0,0.933228449013826,0.763935839349919,0,0
"IBTK",0,0,0,0,0.231544629189264
"TPBG",0,0,0,0,0.314043462043532
"SYNCRIP",0.757777796753848,0,0,0.363882255458654,1.05829972849083
"ZNF292",0,0,0,0,0.465098803269082
"PNRC1",1.34392571983299,1.16254021279164,1.26499453224516,0.397358174769704,0.354869229332926
"UFL1",0,0,0,0,0.404542242169996
"PNISR",0.868212377909517,1.2439933982404,1.07689357568465,0.657125707908093,0.497535011767406
"AIM1",0,0,0,0,0.806031053073792
"SEC63",0,0,0,0,0.766020974039943
"SNX3",0,1.62296092370121,1.31914623985319,0.606676167618711,0.497863729994237
"FOXO3",0,0,0,0,0.231082423107142
"CD164",1.11625182337757,0,1.02610995703941,1.21196114381914,0.992754634691762
"AMD1",0,0,0,0,0.39640819654913
"RPF2",0,0,0,0,0.396471890115633
"MARCKS",0,0,1.03428161134425,0.491378674869959,0.728284685694452
"HDAC2",0,0,0,0,0.66562998489558
"DSE",0,0,0,0,0.237437643440408
"RWDD1",0,0.544032003329537,0.982787503997519,0,0.324782646078472
"NCOA7",0,0.603327305963923,0,0,0
"PTPRK",0,0,0,0,0.48435675860055
"CTGF",0,0,1.0944340621861,0,0
"RPS12",2.76342886137624,3.21916013066375,3.31632761568271,2.52643402493846,2.96977543669117
"SGK1",0,1.35053563151674,0,0,0
"BCLAF1",0,0,0,0.202801249724725,0.704512817342995
"IFNGR1",0,0.754750745731564,0,0,0
"TNFAIP3",1.12027230995612,0,0,0,0
"PERP",0,0,0,1.47138588788425,1.8819363353669
"HEBP2",0,0,0,0.716943424556281,0.967992106251045
"AIG1",0,0,0,0,0.448133082498893
"SF3B5",0,0,0.809821331702698,0,0.467467639223966
"UTRN",1.05690124380787,0,0,0,0
"TAB2",0,0,0,0,0.458136655739465
"LRP11",0,0,0,0,0.349511872251605
"AKAP12",0,0,0,0,0.364895679224976
"MYCT1",0,0.508354768622466,0,0,0
"DYNLT1",0,0.701039701949928,0.939272008331421,0.616230480138403,0.423020254259858
"EZR",1.25383543133008,0,0,1.76200587483575,2.09152228469769
"SOD2",0,0,0.5985307942349,0.329594272043484,0.657102981703826
"TCP1",0,0,0,0.342019181293598,0.993717935306196
"MRPL18",0,0,0,0,0.324782646078472
"IGF2R",0,0,0,0,0.51426242233731
"RNASET2",1.07453825681622,0,0,0.59030444509434,0.193094224303601
"MLLT4",0,0,0,0,0.385053573265364
"PSMB1",0.896307061210631,1.20724367076132,1.33321819332973,0.918577084935201,1.23129518143068
"PDCD2",0,0,0,0,0.393893059086526
"PDGFA",0,0,0,0,0.387250247781657
"SUN1",0,0,0,0.486711276777366,0.79961746556495
"C7orf50",0,0,0,0,0.715524797099931
"INTS1",0,0,0,0,0.314043462043532
"PSMG3",0,0,0,0,0.404542242169996
"EIF3B",0,0,0,0.305265528360571,1.07301650392516
"FOXK1",0,0,0,0,0.4188841975468
"WIPI2",0,0,0,0,0.596889458576281
"ACTB",3.03819530494235,3.23211540821369,3.63833500165932,2.70848068695559,2.65610046616721
"FSCN1",0,0,0,0,1.00318984973506
"RNF216",0,0,0,0,0.378554308476426
"EIF2AK1",0,0,0,0.553708728640793,1.24482011498143
"RAC1",1.16907602582866,2.16482463557701,1.83247767961345,2.04542163722609,1.89838425983909
"KDELR2",0,0.567878811599621,1.16846518478824,1.07404960396304,1.09396729026997
"ZDHHC4",0,0,0,0,0.412624354905339
"NDUFA4",0.820919465958757,1.62661686562723,1.71696421374584,1.33562645422151,1.1093940642714
"PHF14",0,0,0,0.44331682088735,0.777005705482724
"TMEM106B",0,0,0,0,0.451549188109314
"BZW2",0,0,0,0,0.447338112799978
"TSPAN13",0,0.621212043718929,0,0.53945152350052,0
"AGR2",0,0,0,1.79239864615574,0.832784794731091
"AHR",0,0,0,0.659530126664636,0.96698074734105
"ITGB8",0,0,0,0,0.465870961959735
"TOMM7",1.03691375465367,1.58686694060438,1.80819680985312,1.10987120280506,1.18874993701402
"GPNMB",0,0,0.524227230570144,0,0
"MALSU1",0,0,0,0,0.237437643440408
"CYCS",0,0.673493850759075,0.961734126545086,0.726719675942614,0.659393709311521
"HNRNPA2B1",2.0553626749956,1.81748373389354,1.5893003299448,1.86787702313281,2.18418509156879
"CBX3",0,0.780490725723866,0.743290004099406,0.857544561930298,1.12634569112254
"SKAP2",0,0,0,0.338814321747638,0.615525833004043
"TAX1BP1",0.916981287799095,0,0,1.17865934253851,1.18874993701402
"SCRN1",0,0,0,0,0.493773902144081
"GGCT",0,0,0,0,0.474005535931123
"GARS",0,0,0,0,0.659393709311521
"AQP1",0,1.84704041306242,0,0,0
"SEPT7",1.07721272466969,1.04187753577223,1.42588902507543,0.79365329538101,1.16526569642801
"CDK13",0,0,0,0,0.342333536371204
"PSMA2.1",0,0.520717914019718,0.865493511658411,0,0
"STK17A",0,0,0,0,0.379667033534121
"BLVRA",0,0,0,0,0.314043462043532
"DBNL",0,0,0,0,0.560560277766507
"AEBP1",0,0,1.47760285716695,0,0
"POLD2",0,0,0,0,0.549468754157443
"YKT6",0,0,0,0,0.393893059086526
"NUDCD3",0,0,0,0,0.418661761628387
"DDX56",0,0,0,0,0.494080958575941
"TMED4",0,0,0,0.603327305963923,0.755317023607327
"OGDH",0,0,0,0,0.324782646078472
"PPIA",0,2.09667133698978,2.09009294821552,1.38686785130465,0.66265599529301
"H2AFV",0,0,0,0.64024435183034,0.698947222037074
"PURB",0,0,0,0,0.35353175654017
"TBRG4",0,0,0,0,0.35393635795615
"RAMP3",0,1.55893463723625,0,0,0
"UPP1",0,0.524316917911015,0,0,0.556812411390595
"IKZF1",0.975238829109858,0,0,0,0
"SEC61G",0,1.12013316008883,1.44630408553627,0.650876667445302,0
"EGFR",0,0,0,0,1.51655565329793
"GBAS",0,0,0,0,0.458136655739465
"CCT6A",0,0,0,0.840573883293862,1.23796250099039
"SUMF2",0,0,0,0.329036618594759,0.492335112368358
"CHCHD2",0,1.66347474515823,1.78244564299421,1.39916263838011,0.929140700107864
"VKORC1L1",0,0,0,0,0.412624354905339
"GUSB",0,0,0,0,0.34627219975948
"CRCP",0,0,0,0,0.314043462043532
"TMEM248",0,0,0,0.364991910267992,0.412624354905339
"SBDS",0,0.854263639435823,1.03513672319209,0.72423451740401,0.820776969007238
"BAZ1B",0.284021249409379,0,0,0.202737613128589,1.5019227165864
"TBL2",0,0,0,0,0.393893059086526
"WBSCR22",0,0,0,0.369653102874779,0.67953086596035
"ABHD11",0,0,0,0,0.231544629189264
"CLDN4",0,0,0,1.76491447133168,1.30457142453998
"EIF4H",0,0.394487461637205,0.313003457871141,0.470300102771095,0.756485300948398
"GTF2I",0,0,0,0.824768955012232,0.932304765192309
"POR",0,0,0,0,0.67953086596035
"MDH2",0,0,0.62832477613516,0.760266020396651,1.23796250099039
"HSPB1",0,2.28488725982862,2.27087208624025,1.78077633018463,1.55112663210599
"YWHAG",0,0,0,0.569843646766496,1.27118905687696
"PTPN12",0,0.581233994111623,0,0.548079215307006,1.16526569642801
"RSBN1L",0,0,0,0,0.571080491464698
"CD36",0,0.602936568984578,0,0,0
"SEMA3C",0,0,0,0,1.128339197845
"SRI",0,0.779363093434433,0.926851901201165,1.07179933729712,0.704512817342995
"AKAP9",0.747097461913817,0.405481712659574,0,1.01070556071109,1.2922477429124
"ANKIB1",0,0,0,0,0.679626841362466
"GATAD1",0,0,0,0,0.498040915799542
"CDK6",0,0,0,0,0.924735672525375
"SAMD9",0,0,0,0.408344015786299,0.999540463985972
"GNG11",0,2.49484864574804,0.942797968393341,0,0
"COL1A2",0,0,2.84705165698363,0,0
"PEG10",0,0,0,0,0.423020254259858
"PON2",0,0,0,0.481834588861717,1.08363958972953
"PDK4",0,0.726888393927128,0,0,0
"SHFM1",0,1.32990240376754,1.39469777232435,1.09100392021161,0.73009069575163
"BRI3",0,0.849095424424491,0.540642093241801,0.742566492171319,0.655484764588654
"BAIAP2L1",0,0,0,0.414627786154513,0.73009069575163
"ARPC1A",0,0,0.501545720918795,0.615242637059782,0.72357771912659
"ARPC1B",1.68388577637394,1.36756881097809,1.0763612059981,1.22391662709631,1.32408579782042
"PDAP1",0,0,0,0.625676903608355,1.10433374178689
"BUD31",0,0,0.551223734453192,0.700618340009951,0.743549092459195
"ATP5J2",0,0.953266167945965,1.19405512538812,1.09024235602512,0.784766518137115
"ZNF655",0,0,0,0,0.448133082498893
"CYP3A5",0,0,0,0.659461513802669,0
"ZKSCAN1",0,0,0,0.703312544559786,1.14757311586381
"COPS6",0,0,0.733360175037484,0.618611021604689,1.113737945022
"MCM7",0,0,0,0,0.556812411390595
"LAMTOR4",0,0.963559258143486,0.988128089475872,0.705211835863404,0.743549092459195
"PCOLCE",0,0,1.34225592818191,0,0
"GNB2",0,0.823942061919259,0.644087860220569,0.726284137686623,0.631658659918067
"POP7",0,0,0,0,0.474005535931123
"EPHB4",0,0,0,0,0.379667033534121
"TRIP6",0,0,0,0,0.868172262432296
"SRRT",0,0,0,0,0.636114282511617
"TRIM56",0,0,0,0,0.4188841975468
"SERPINE1",0,0,0,0,0.375433561858414
"PLOD3",0,0,0,0,0.498167555914572
"ZNHIT1",0,0.995400494278698,0.927567285589548,1.00079002437355,0.912363800506193
"FIS1",0,1.05704214477289,0.915721110656852,0.900506513986841,0.990036210065473
"CUX1",0,0,0,0,0.612840167347669
"PRKRIP1",0,0,0,0,0.458136655739465
"POLR2J",0,0,0.578777934946526,0.571136346873235,0.904631380429511
"ARMC10",0,0,0,0,0.596816071621513
"PMPCB",0,0,0,0,0.565655156858703
"DNAJC2",0,0,0,0,0.657102981703826
"PSMC2",0,0,0,0,0.830222228791509
"KMT2E",1.09064293330606,0.920761941668624,0,0.738920321612935,0.561206125894989
"SYPL1",0,0.70558791443825,0,0.634675494645749,0.662371485460349
"NAMPT",0,0,0,0,0.35353175654017
"LAMB1",0,0,0,0,0.622447473757086
"TES",0,0,0,0.573506186336664,0.776675792619907
"CAV2",0,0.967285554160065,0.519452075264386,0.38558362662748,0.960661118461242
"CAV1",0,1.67894344041362,1.25276299719435,0,1.23325385161925
"MET",0,0,0,0.552950958197415,1.1057157547745
"CAPZA2",0,1.01358621112076,0.767173496096197,0.685049211266689,0.560560277766507
"NAA38",0,0.476175584634367,0,0,0
"FAM3C",0,0,0.63597593991532,0.590915057610858,0.614822886852919
"NDUFA5",0,0,0.705554406811294,0.443466027423798,0
"SND1",0,0,0,0,0.947671425039093
"CALU",0,0,1.10932761602408,0.492731166110066,0.833446445666885
"ATP6V1F",0,0.839563883046536,0.966072569709246,0.596908691580396,0.631462815267383
"UBE2H",0,0,0,0.538194160972534,0.698947222037074
"PODXL",0,1.41438883260581,0,0,0
"CALD1",0,1.16397724820555,2.88932327402017,0,0.637708592854251
"MTPN",0.891356433002907,0,0,0.599951728055178,0.997771557099066
"ZC3HAV1",0,0,0,0,0.56954332269584
"MKRN1",0,0,0,0.331385680120616,0.378554308476426
"NDUFB2",0.693647555851847,1.11062162703431,1.19122998655219,0.946058263019778,0.943084402260131
"MRPS33",0,0,0,0,0.231544629189264
"SSBP1",0,0.644114252096803,0.796296716580234,0.825272853936484,0.833446445666885
"PRSS1",0,0.307968680108873,0,0,0
"GSTK1",1.09515759482557,0.600462182768671,0.599885823833973,0.929326274021499,0.822848299783109
"ZYX",0,0,0,0,0.413056534197514
"CUL1",0,0,0,0,0.380515090441247
"PDIA4",0,0,0,0.968346965758573,1.41505702353782
"RARRES2",0,0,1.4176076249489,0,0
"GIMAP7",0,1.40279354406348,0,0,0
"GIMAP4",0.712864171516904,1.33411755854499,0,0,0
"GIMAP5",0,0.984704202119775,0,0,0
"TMEM176B",0,0,0,0.578377086989161,0
"ABCF2",0,0,0,0,0.372654545711993
"NUB1",0,0,0,0,0.775548698398691
"RHEB",0,0.467367221289797,0.894508054839705,0.334941594571047,0.401766292794707
"KMT2C",0,0,0,0,0.493773902144081
"UBE3C",0,0,0,0,0.380515090441247
"DNAJB6",0,0.597387473518352,0.697936245739314,0,0.324782646078472
"ESYT2",0,0,0,0,0.378554308476426
"SLC25A6",1.69097711722387,1.46403493470413,1.9160888108072,1.39996906865063,2.368172938968
"CD99",0.612607772761533,1.35732751506425,1.54981001079568,0.428124532143447,0.812809798249539
"ARSD",0,0,0,0,0.481479675361514
"MXRA5",0,0,0,0,0.465098803269082
"TMSB4X",2.50231772121364,4.61301973957068,4.33461910257507,2.60048836320714,1.26121975459552
"OFD1",0,0,0,0,0.48435675860055
"SYAP1",0,0,0,0.602299116569186,0.866837328821053
"RBBP7",0,0,0,0,0.743028543897543
"PDHA1",0,0,0,0,0.396471890115633
"SH3KBP1",1.0428254467888,0,0,0,0.379667033534121
"EIF1AX",0,0.922653033200576,0.882590443145385,0.532748309004529,0.558429089507962
"SMS",0,0,0,0,0.35353175654017
"PRDX4",0,0,0,0.251325493202017,0.719365667535453
"SAT1",1.81140148701079,1.30142150013186,1.39187968029138,1.89036242463523,1.30005926867752
"EIF2S3",0,0,0,0.389844471363082,0.988391678768109
"ATP6AP2",0,0,0.989449541518227,0.56435220717136,0.654196120949671
"USP9X",0,0,0,0,0.832564491136868
"DDX3X",1.13553062480111,0.543579812721152,0,0.684084728426635,1.08243353612537
"NDUFB11",0,0.694828487212497,1.0827351956313,0.701108116641612,0.492508305376861
"RBM10",0,0,0,0,0.419427948955861
"UBA1",0,0,0,0.383454256483319,0.825290859440386
"CDK16",0,0,0,0,0.497863729994237
"TIMP1",0.363748228394133,1.78450491900279,3.19110704046633,1.62023679240855,1.36579972561463
"UXT",0,0,0.810063590430273,0.66494891909953,0.771149399956367
"EBP",0,0,0,0,0.322301183695496
"WDR13",0,0,0,0,0.413056534197514
"TIMM17B",0,0,0,0,0.380515090441247
"PQBP1",0,0,0,0,0.34841702367516
"PLP2",0,0,0.584821796589833,0.902840074793764,1.20743985975136
"KDM5C",0,0,0,0,0.422875000430906
"SMC1A",0,0,0,0,0.384566349631986
"HSD17B10",0,0,0,0,0.439361755624904
"HUWE1",0,0,0,0.275782406927473,1.11287989157096
"MAGED2",0,0,0.757996078525216,0,0.498040915799542
"MSN",1.59284657787004,1.39338605436429,0.664006658017268,0,1.05829972849083
"YIPF6",0,0,0,0,0.375433561858414
"IGBP1",0,0,0,0.326986627730368,0.743954491152117
"DLG3",0,0,0,0,0.422875000430906
"NONO",0.678907711131533,0.443016642979518,0.518598299743995,0.766123668440975,1.04921274844067
"OGT",0,0,0,0,0.387250247781657
"RPS4X",2.89816895741187,3.09513300553472,3.27173860072248,2.64057459235323,3.33064092594615
"ATRX",0.964562743285205,0.857065329542841,0.396662351084359,0.757702615524819,0.918516497523683
"MAGT1",0,0,0,0,0.657102981703826
"COX7B",0,1.08993397107081,1.21538524502504,1.05793156344622,0.829165469897672
"PGK1",1.4118798241566,0.914420013974666,0.93870271333458,1.425744832587,1.71621513021041
"ITM2A",0,1.12926077282309,0,0,0
"SH3BGRL",0.949934335797626,0.663734773022526,1.19571462264559,0,0.380515090441247
"RPL36A",0,2.46999145754204,2.62992934217762,0.418287841535038,0
"TCEAL8",0,0.500197593238926,0.726020170252211,0,0.418661761628387
"WBP5",0,0.916218310491124,1.10507697736133,0,0
"NGFRAP1",0,0.988976784718364,1.26458423793856,0,0.723042258568082
"TCEAL4",0,0.732638032582105,0.996727889559542,0,0.698479505089598
"MORF4L2",0,0.443260123038342,1.14705959532552,1.056440130151,1.19418319867184
"TSC22D3",1.11841985280748,1.37395380506588,1.33369833281038,0.405341459977722,0
"PLS3",0,0.561417504002231,0.608379975741109,0,1.06175181676558
"IL13RA1",0,0,0,0.355276931991653,0.809391632823088
"PGRMC1",0,0,0,0.808093491904654,0.771149399956367
"SLC25A5",0,0.76010578891378,1.01177364847094,0.948284540699666,1.07721272466969
"UBE2A",0,0,0,0,0.465870961959735
"SEPT6",0.688874731316614,0,0,0,0
"RPL39",0,2.99526325848177,3.26253812384312,1.77183886140683,0.826012176798491
"NDUFA1",0,1.22814203444123,1.31002605659938,1.12708364671059,0.809267152470309
"LAMP2",0,0,0,0.49696970638703,0.743549092459195
"CUL4B",0,0,0,0,0.481479675361514
"MCTS1",0,0,0,0,0.396471890115633
"THOC2",0,0,0,0.474196452742496,0.960661118461242
"XIAP",0,0,0,0.291013522835128,0.497535011767406
"STAG2",0,0,0,0.346696755108636,0.900044249663572
"UTP14A",0,0,0,0,0.393893059086526
"FAM127A",0,0,0.674024989248398,0,0
"HTATSF1",0,0,0,0,0.607997739685259
"RBMX",0.47089785852107,0.62500082830265,0.710922712177789,0.594677696306262,0.841774343081023
"CETN2",0,0,0,0,0.524518838347815
"BGN",0,0,2.37476172670209,0,0
"BCAP31",0,1.00291656335159,0.571042068280482,1.0130455703075,1.2640950269652
"SSR4",1.12840990722079,1.33781276625877,1.43428250861328,1.53985166233674,1.25078435469725
"ARHGAP4",0.59913672192908,0,0,0,0
"NAA10",0,0,0,0,0.486809441068517
"IRAK1",0,0,0,0,0.95830997351191
"FLNA",1.32506527488369,0.47612349971101,1.34786712336302,0,1.64547192542289
"RPL10",1.67792844425629,3.71881801798746,4.04470124734201,1.89891108380212,1.27749930882602
"ATP6AP1",0,0,0,0.36370143315497,0.581944766216518
"GDI1",0,0,0,0,0.384566349631986
"FAM50A",0,0,0,0.21151250077755,0.602989837698655
"UBL4A",0,0,0,0,0.324782646078472
"FAM3A",0,0,0,0,0.233625816610796
"DKC1",0,0,0,0,0.821537556757636
"FUNDC2",0,0,0,0,0.314043462043532
"VBP1",0,0,0,0,0.353664413314045
"FDFT1",0,0,0,0.397126011869644,0.413056534197514
"CTSB",1.79510060163789,0.904295830027004,1.14479202283217,1.6224437351525,2.22658810895379
"DLC1",0,0.530764226761189,0,0,0
"CNOT7",0,0,0,0,0.34627219975948
"MTUS1",0,1.29561078819412,0,0,0
"PCM1",0.907354811705582,0,0,0,0.79961746556495
"ASAH1",0,0,0,0.518969718550909,0.447338112799978
"SH2D4A",0,0,0,0,0.349511872251605
"XPO7",0,0,0,0,0.42043901977078
"PDLIM2",0,0,0.594333352646898,0,0
